1.185704718846917860e+00 1.255799084195870563e+01 1.402283122048770636e+01 1.412781211677968685e+01 3.108823142978534015e-01
1.121625651276377589e+00 1.180342403808743690e+01 1.287582102888964108e+01 1.384187227407986676e+01 3.715724825934722531e-01
1.051273206007642402e+00 1.255116518765678535e+01 1.272638885543414666e+01 1.389247575194735163e+01 3.716144097380829070e-01
1.132418707582331763e+00 1.288494382201295352e+01 1.479291501620588356e+01 1.196380565501925375e+01 4.654195791714529351e-01
1.151449577404849434e+00 1.202168011936121594e+01 1.386723489098347528e+01 1.191272304986804365e+01 3.251563697467975689e-01
1.154694991018378136e+00 1.073125892370837065e+01 1.308248380864499616e+01 1.349663331118916609e+01 4.018217659555370358e-01
1.062339728546865869e+00 1.211068317180767728e+01 1.481871395139404690e+01 1.333705061895687471e+01 3.335733969258316556e-01
1.084674476894016415e+00 1.051455234702184427e+01 1.516040236555204501e+01 1.375326165750479745e+01 4.347699944839408248e-01
1.160323499673631353e+00 1.287985137085521181e+01 1.426697755730323891e+01 1.409653754360863687e+01 3.233466801932315393e-01
1.107604522360601029e+00 1.162356067541233884e+01 1.514487319809271604e+01 1.273338849059204136e+01 3.940759579436747262e-01
1.062018439113212587e+00 1.137340886542430241e+01 1.476948126603695854e+01 1.379650154469745971e+01 4.582528505381875394e-01
1.093547784925221533e+00 1.131471065612614169e+01 1.510892057547738432e+01 1.307043075770331875e+01 3.259162024227887922e-01
1.248829023364443014e+00 1.248731000500986710e+01 1.284102752034509720e+01 1.277890134208957740e+01 4.367064362553590984e-01
1.092552440851069173e+00 1.226941106583164043e+01 1.444829774934959765e+01 1.313251594651454823e+01 3.166298906025226123e-01
1.120747618107775123e+00 1.309980795171884971e+01 1.264360979888671821e+01 1.168933987666651042e+01 3.036343481069204708e-01
1.038329258369421471e+00 1.263496014763665087e+01 1.541658461557654114e+01 1.174301518112559251e+01 4.703867328351831745e-01
1.108056061138948500e+00 1.112751447655730708e+01 1.428163221931294835e+01 1.350054744418237718e+01 4.037159110723119171e-01
1.115575728329055272e+00 1.167299289165243970e+01 1.422027521647873272e+01 1.408702156514410753e+01 4.629193336277990234e-01
1.051102569751923621e+00 1.070158696104700446e+01 1.349687743115262251e+01 1.319547897202047970e+01 3.198938614552170323e-01
1.152061356300681627e+00 1.191049932592649796e+01 1.469088324123758760e+01 1.348361502830850789e+01 3.696710461841336559e-01
1.029725419902593364e+00 1.317539889021411348e+01 1.348415266402535906e+01 1.254011108629078741e+01 3.159684670125491590e-01
1.191577325581258950e+00 1.301532474014443963e+01 1.295232006503400690e+01 1.315404479999002874e+01 3.136008606467010074e-01
1.163639861924323116e+00 1.250708217299391301e+01 1.389341764230719889e+01 1.292985438961049205e+01 4.277160687639424141e-01
1.184928376052350352e+00 1.125552133002438993e+01 1.415092760642059133e+01 1.185721184277744911e+01 3.925153035060907070e-01
1.086033993108745710e+00 1.182439800548164577e+01 1.319511269459093761e+01 1.273808104433027388e+01 3.935728912152151038e-01
1.017370443178547745e+00 1.106324732508369912e+01 1.342979037749475424e+01 1.408858007595051731e+01 3.092865190143888610e-01
1.074612593726436804e+00 1.079996697137476858e+01 1.352815363520025826e+01 1.300085889497228742e+01 3.005959945351300289e-01
1.026688422817560564e+00 1.133275623784279063e+01 1.295377715934519891e+01 1.353717257474626123e+01 3.346222930179422739e-01
1.243533261949964830e+00 1.098945666409794697e+01 1.295703675262583054e+01 1.178283357241753571e+01 3.797876978042010743e-01
1.130123991281131834e+00 1.318457862867348140e+01 1.444188574821915516e+01 1.382844719266759981e+01 4.737031178865263592e-01
1.257016087493924905e+00 1.252626254193503641e+01 1.541621984194698136e+01 1.343638297363435896e+01 3.002587097140813621e-01
1.123080772908804592e+00 1.205229422552414320e+01 1.429008952047129100e+01 1.410584195426606513e+01 4.691782207263346938e-01
1.111872872834424264e+00 1.072229717246711544e+01 1.364206145650989477e+01 1.278289652773294272e+01 3.576027601007646939e-01
1.004036466840673825e+00 1.268078148806051075e+01 1.542950609859750344e+01 1.266035182512588086e+01 4.584680910310601765e-01
1.249884940332772754e+00 1.216066720690999681e+01 1.503903542024409745e+01 1.281619179130030872e+01 4.063485257521393113e-01
1.058526333232485461e+00 1.102353192913202307e+01 1.361177622381126540e+01 1.326053989191843030e+01 4.294943000561519675e-01
1.194870298360740879e+00 1.220821972632506203e+01 1.538422249736941971e+01 1.193328247890779537e+01 4.523552995801104482e-01
1.212031028934745347e+00 1.277317804971640491e+01 1.274120619611420935e+01 1.201509997670182273e+01 3.426718368031967943e-01
1.085289112990058591e+00 1.130220641835963491e+01 1.282293382050957753e+01 1.363412615422382324e+01 4.712906040829749621e-01
1.210914077859301496e+00 1.132646461131487037e+01 1.407137086311754004e+01 1.272861176332875388e+01 3.250910868476321602e-01
1.147974936361876974e+00 1.255252402239827880e+01 1.499615256293818710e+01 1.379521233222553178e+01 3.620159373318699858e-01
1.020303444299057727e+00 1.147344904802972998e+01 1.257447356521395143e+01 1.370787320142759746e+01 3.347748172624362972e-01
1.048420034786249122e+00 1.200007300201006544e+01 1.385922214985779100e+01 1.214640427028904845e+01 3.622388891701258107e-01
1.209042242319327221e+00 1.103537606664617066e+01 1.418586623648894118e+01 1.307213770985265100e+01 4.469218693230890826e-01
1.122059056964858748e+00 1.145653806840772049e+01 1.304693975784494420e+01 1.375575440711498310e+01 3.774795106683973001e-01
1.085738563851439631e+00 1.150654122770619203e+01 1.279164194307963243e+01 1.265462986445599824e+01 4.512436123941622190e-01
1.152810332828299700e+00 1.243765065692525340e+01 1.253484295941268378e+01 1.410619591709964205e+01 3.860558501209850890e-01
1.079293989566669110e+00 1.266412581566165230e+01 1.333933581586138395e+01 1.169021357050776189e+01 4.874952219806670817e-01
1.053915178404941644e+00 1.208101990900705935e+01 1.416948583595801381e+01 1.225690002308706106e+01 3.706788712039714162e-01
1.158872622684742115e+00 1.177562607519094939e+01 1.350682502017032682e+01 1.289470849347899950e+01 4.564124746047263925e-01
1.190693004647802145e+00 1.120977217351813593e+01 1.479506505748521583e+01 1.350721676824889528e+01 3.787341009153248894e-01
1.149018947012387937e+00 1.193039945942742008e+01 1.451259154769307003e+01 1.174760065694367661e+01 4.741805960465300118e-01
1.067563744927691793e+00 1.300296502682070887e+01 1.411272826233064137e+01 1.284303287996630338e+01 4.832751527652049961e-01
1.205794449896807619e+00 1.189914681381917916e+01 1.431482212799647691e+01 1.247536079304901513e+01 3.242396278126419840e-01
1.050177156485788910e+00 1.224394784253191482e+01 1.311869174879596756e+01 1.198666555685148083e+01 3.161049561342297864e-01
1.088072839597141073e+00 1.315037642682881724e+01 1.546350041146832766e+01 1.209784945163714376e+01 4.376789705585161783e-01
1.037343920036031042e+00 1.104808911235705082e+01 1.348447529842421488e+01 1.375342519524853380e+01 3.275676057787134665e-01
1.125550739828390157e+00 1.147008009030903608e+01 1.526556216597547433e+01 1.382175684974528806e+01 3.975487327049089803e-01
1.082736476469235765e+00 1.200332425548971393e+01 1.256612730188593652e+01 1.230953791896494387e+01 4.340984825842229000e-01
1.128348736508297590e+00 1.080810017197482509e+01 1.516100084015769767e+01 1.333236037501895765e+01 4.354420135481458232e-01
1.255338439194894296e+00 1.174727803855040520e+01 1.470102788202394706e+01 1.333396567187153359e+01 3.167088058970343178e-01
1.030786254696410387e+00 1.231465154018023789e+01 1.514327001371674619e+01 1.418274269140988331e+01 4.530667236324785740e-01
1.180090059611657471e+00 1.222206180875361703e+01 1.266574654367326502e+01 1.379279362209165249e+01 3.819074892054915571e-01
1.131961012293844160e+00 1.268915947404725664e+01 1.360546161526440478e+01 1.284352831737577816e+01 4.768837426399660795e-01
1.237244352436780659e+00 1.298025824332039946e+01 1.341936953447383374e+01 1.326436686333394022e+01 4.838308689253599804e-01
1.216270925781789636e+00 1.154885416632941997e+01 1.408819381653194291e+01 1.228488249673917743e+01 3.551328638282005845e-01
1.074012167573672016e+00 1.210667664433028001e+01 1.387707075026991710e+01 1.186529644741484546e+01 4.573060639809903294e-01
1.023939066252289809e+00 1.189317012696723097e+01 1.308475082340030760e+01 1.268127334778272797e+01 3.285264881359571398e-01
1.104498608596377052e+00 1.093282839531301320e+01 1.354115841254998465e+01 1.336893149359243438e+01 4.889115626029094108e-01
1.002655102349714111e+00 1.192828844235104668e+01 1.500938626789064401e+01 1.343167019506593007e+01 3.412982365461704193e-01
1.206223711147946798e+00 1.269577598350197256e+01 1.466664131453019593e+01 1.390529153743586477e+01 3.326230604052655693e-01
1.094953786623402703e+00 1.243785794167400205e+01 1.267236499447288089e+01 1.251344726361922000e+01 3.691824106644510106e-01
1.100764225415803210e+00 1.103672545722404230e+01 1.433597397388045813e+01 1.278602991677137446e+01 4.103738743990620330e-01
1.100438603458102627e+00 1.254300997232235737e+01 1.526383784389012988e+01 1.277712624828902399e+01 4.843327488916616130e-01
1.177836258899892297e+00 1.168932739166171508e+01 1.512328543998482466e+01 1.310254738102875827e+01 4.515402956623648101e-01
1.084062479648200128e+00 1.071288000752450564e+01 1.526514752130013264e+01 1.161902484334972563e+01 3.431248907978228235e-01
1.202862516747883248e+00 1.322776075042145472e+01 1.398926111927274007e+01 1.341608119135841548e+01 4.762550562671438725e-01
1.159291252934237404e+00 1.358808600302458380e+01 1.217110788305058300e+01 1.204261500559014308e+01 4.635982014054919054e-01
1.238904969659487376e+00 1.147663083480468238e+01 1.459219854720954856e+01 1.329680150123933657e+01 5.136491252950290409e-01
1.145392258783389350e+00 1.294228246247208247e+01 1.419517500140514521e+01 1.376320940059135900e+01 3.628328776302937042e-01
1.205672823746819722e+00 1.318885261064133374e+01 1.451081094340665345e+01 1.394076926709704800e+01 4.614668962910414285e-01
1.176307216683021517e+00 1.361395084486568052e+01 1.263974591745997245e+01 1.176923752433329717e+01 4.048119172090737239e-01
1.307658030512705460e+00 1.258996541606549080e+01 1.281186858361311209e+01 1.399029263633896392e+01 5.027727331284136403e-01
1.190542195482899634e+00 1.066701801877226430e+01 1.323510638397987016e+01 1.321959933251111252e+01 5.508369867764185690e-01
1.067189031228928497e+00 1.066648159877124158e+01 1.498461655932570125e+01 1.353860921790809968e+01 5.154033301286544688e-01
1.017883424556458971e+00 1.133501343533971450e+01 1.504515523673264710e+01 1.385875428259674713e+01 5.061266918426183814e-01
1.075439285734880013e+00 1.086569185284017891e+01 1.409104028645648299e+01 1.373065189689552135e+01 3.542679703647723111e-01
1.142176386574987212e+00 1.158085856706178518e+01 1.567682610627048412e+01 1.183994474871630054e+01 5.338405402185752990e-01
1.115224069451722366e+00 1.116748251680271586e+01 1.496676675803443679e+01 1.362298897368375528e+01 4.662616778901760850e-01
9.897794727567000850e-01 1.107227557140321395e+01 1.383824882465361306e+01 1.454423662145126883e+01 4.487858405395681038e-01
1.161612003745088773e+00 1.132609374829061544e+01 1.432969432187931247e+01 1.373022376852357951e+01 3.736031037756111228e-01
1.075299322578251449e+00 1.125807642331998260e+01 1.255093718178913775e+01 1.395518992419547999e+01 4.105513161320828441e-01
1.181282200208024324e+00 1.275452377575086871e+01 1.570278129655481258e+01 1.183112461621908551e+01 4.954109140964359503e-01
1.209231601219003416e+00 1.113790026515500386e+01 1.308248274180312087e+01 1.362898769242865527e+01 4.616130876141035788e-01
1.193635401176414534e+00 1.109781369553010144e+01 1.251558054825089172e+01 1.469694565269247022e+01 4.412780256070426566e-01
1.271176824197608690e+00 1.060461735334414257e+01 1.277728430882670629e+01 1.273039102175406789e+01 4.816971510937737011e-01
1.242074507698551766e+00 1.234495410689560657e+01 1.342098411863704399e+01 1.362734736817859549e+01 4.840053152084273225e-01
1.064130735322559529e+00 1.030355552363252158e+01 1.443969934613476624e+01 1.380765421317221708e+01 4.361907606391611236e-01
1.157912225956102548e+00 1.214698665458562843e+01 1.462018457224762891e+01 1.401498679397874625e+01 4.068427658486183929e-01
1.028109728361825459e+00 1.083082518281965356e+01 1.485995064530045617e+01 1.366325960617351143e+01 4.525770261006987205e-01
1.028089390401730086e+00 1.153966563468366502e+01 1.281622416740512094e+01 1.371881143418530158e+01 4.383028575298896778e-01
1.240842269505257223e+00 1.204385636850523689e+01 1.512006510523741376e+01 1.246791267769574674e+01 4.459192608744880770e-01
9.791661586451462229e-01 1.318827015075016895e+01 1.522580748272501161e+01 1.171626801785900085e+01 3.281575492886558143e-01
1.236315950736750491e+00 1.041315951395943173e+01 1.544695594740812261e+01 1.360672116597776693e+01 4.109889182312118083e-01
1.222467117891797850e+00 1.184594807298470798e+01 1.459607636162852984e+01 1.275214618461087035e+01 4.290461161798966305e-01
1.255137161905863108e+00 1.157095506863153567e+01 1.516095065512558904e+01 1.307247203522867451e+01 3.631782723316218098e-01
1.073393494678754445e+00 1.078366605807403822e+01 1.390014960521724596e+01 1.250369288752255414e+01 4.659725872534163371e-01
1.140552085446779884e+00 1.261548016374474379e+01 1.285259813155047048e+01 1.298452355192366525e+01 3.286303951984062555e-01
1.100093183141525932e+00 1.009265538930109862e+01 1.519945119524822985e+01 1.359764397350894427e+01 4.940089387002721821e-01
1.202815270845197793e+00 1.059953616984045688e+01 1.523097720559095869e+01 1.288003090871221268e+01 4.783821838884501076e-01
1.202135576741268475e+00 1.162510619753603081e+01 1.367760881518437976e+01 1.455229590004047857e+01 3.186860790597116910e-01
1.000217620504643357e+00 1.084883748894942634e+01 1.269536291110832593e+01 1.434789839348541207e+01 3.302421314231742677e-01
9.927101111704412784e-01 1.360946605383042396e+01 1.455568491939301090e+01 1.264414257431068300e+01 4.933175372048389518e-01
9.907462335155953204e-01 1.153461888007070613e+01 1.484578088391200268e+01 1.395331835057629988e+01 6.074684967162682359e-01
1.165629334070644507e+00 1.101148180482750583e+01 1.268758746391690018e+01 1.348874019726257600e+01 4.975518924856076053e-01
1.128888773721242966e+00 1.075508568413988542e+01 1.567777877667146491e+01 1.262177104547139272e+01 3.130693525398238197e-01
1.131611600278253915e+00 1.088947373438847954e+01 1.307600645281631024e+01 1.261392667790260447e+01 4.338217039255450880e-01
1.104402712749245286e+00 1.298272268998390189e+01 1.358878050904140800e+01 1.167743239185129411e+01 3.294313719529641249e-01
9.488876210784277232e-01 1.315449317786038463e+01 1.558337096761625595e+01 1.292122144215159629e+01 4.201204746540441182e-01
1.122021106610850527e+00 1.055445822045076731e+01 1.360238727731320019e+01 1.252880058478465131e+01 3.721818455756427113e-01
1.020290672193522319e+00 1.202189807844132119e+01 1.448435037908918410e+01 1.199554724933306993e+01 3.525621527222577156e-01
1.030194754050742789e+00 1.279945358079921114e+01 1.401642025786966883e+01 1.237023111110658036e+01 3.434449619218082339e-01
1.024248784235932019e+00 1.093446683847096779e+01 1.420371666338227890e+01 1.236412531613857091e+01 2.044694002735536476e-01
1.078950774782633903e+00 1.117777160579861828e+01 1.289184656153216935e+01 1.323278865815436767e+01 2.625563136264342790e-01
1.235744794849961359e+00 1.156290212358642044e+01 1.405306474867871103e+01 1.231161787202851698e+01 3.247930355155889126e-01
1.071063472711683895e+00 1.265669026386857254e+01 1.290294017207298261e+01 1.356773220929272128e+01 2.727409419516809153e-01
1.007476179567549091e+00 1.079692892482860600e+01 1.315541613750546901e+01 1.397680165215606429e+01 3.487929802226756859e-01
1.231102193905029951e+00 1.361255005486837888e+01 1.298814696611131048e+01 1.360620042057398749e+01 3.002393641347588793e-01
1.287458927008592102e+00 1.139750322114426773e+01 1.464094567220463716e+01 1.288775437050290762e+01 4.120217921891261570e-01
1.302482074848683391e+00 1.297018325677681716e+01 1.355250526849165027e+01 1.316953877366987236e+01 5.191684052220609802e-01
1.062289946337732882e+00 1.105404951209041542e+01 1.446827741134281275e+01 1.325574740429095755e+01 3.377333410544989811e-01
1.078763959687790930e+00 1.070578244490625508e+01 1.315165658619214106e+01 1.323382280726992732e+01 5.528564799183572909e-01
1.090271744581088109e+00 1.294213203753626829e+01 1.343064837408616796e+01 1.302472690813037914e+01 3.643531078828201042e-01
1.253396018317496141e+00 1.221729186673534784e+01 1.530188435621533927e+01 1.157028165485910165e+01 4.804709593172831750e-01
9.757988723888424420e-01 1.185849051648041730e+01 1.523436418812407389e+01 1.410155345566763785e+01 4.728806986051340977e-01
1.127623171516850542e+00 1.146091630699966402e+01 1.470879911106419158e+01 1.282225241947139871e+01 3.295378282339606058e-01
1.012959564049281447e+00 1.127901529645799172e+01 1.326909270397100116e+01 1.409288755884973376e+01 2.906691582701589338e-01
1.033153490093373206e+00 1.191487517924480066e+01 1.526984091351909001e+01 1.322665959657217982e+01 3.393165149064873432e-01
1.253006462097634222e+00 1.210776440726015046e+01 1.444836509717514517e+01 1.324664734871649863e+01 3.271249516059965279e-01
1.063751828642338415e+00 1.110208266991072179e+01 1.268937845588803270e+01 1.395160530108920760e+01 3.899307242539443163e-01
1.044496612136626146e+00 1.249783600335259059e+01 1.237197358538324110e+01 1.210308930315640374e+01 2.962496326826263293e-01
9.849706115886058821e-01 1.069933596802171749e+01 1.344304199920983400e+01 1.266723419065211864e+01 4.229800506874617505e-01
1.167694519514189899e+00 1.204905177559913554e+01 1.423221622151900689e+01 1.407591519895772514e+01 4.859999732168122644e-01
1.069002125861135966e+00 1.243131048746788458e+01 1.277481324687229680e+01 1.197382452373406991e+01 3.413270247169526983e-01
1.224585520543396200e+00 1.229518916025626929e+01 1.259247858804212861e+01 1.365241538120717024e+01 3.257195796590267589e-01
1.089849184149487282e+00 1.132235365974533536e+01 1.460311742011522362e+01 1.403050257193517503e+01 4.260390679037926454e-01
1.176719771726268071e+00 1.167602415075541344e+01 1.405202161703492258e+01 1.255935157607753361e+01 4.142880701535702204e-01
1.140801509469802744e+00 1.055450918171787400e+01 1.501098664654260695e+01 1.338591569509104140e+01 3.434268067750384512e-01
1.199860117887067590e+00 1.398591177374952998e+01 1.418546242153102810e+01 1.399297543105768327e+01 5.108397115642805408e-01
1.050021943127660062e+00 1.072022390637584444e+01 1.359211987981770875e+01 1.341738097575965405e+01 4.270741816297742854e-01
1.148616975099855608e+00 1.178948146678563802e+01 1.369983426467703147e+01 1.234501583291329396e+01 2.780501090816547283e-01
1.055248399211631272e+00 1.230063165473457687e+01 1.467641494287397919e+01 1.284454520220859663e+01 4.101581524595035999e-01
1.185422944801334255e+00 1.298944643673706878e+01 1.266668630910517201e+01 1.246594722835621916e+01 2.343319138295701931e-01
1.003808720870962956e+00 1.133959756598971857e+01 1.508084704220675221e+01 1.239579172975292387e+01 3.967315196633292573e-01
1.146007298807772967e+00 1.209627373096811986e+01 1.565212064502072131e+01 1.229389161120104212e+01 4.764623988858863735e-01
1.177657855607692428e+00 1.286943661390259308e+01 1.286822709313358004e+01 1.254997715291327687e+01 2.152049685636881482e-01
1.193839567447241956e+00 1.380513328854207522e+01 1.497152520862727876e+01 1.406328842767147336e+01 2.581188787494718140e-01
1.107671506257211558e+00 1.295092460624893071e+01 1.535927257127642598e+01 1.406509393621066017e+01 4.004851341935530828e-01
1.087108656360825432e+00 1.218385663751284120e+01 1.292660435227529092e+01 1.310412453567728974e+01 2.950504854164154867e-01
1.232341003194688867e+00 1.166728202083556987e+01 1.356830219885661393e+01 1.165929144249469829e+01 2.614452541562545251e-01
1.184224359993247155e+00 1.348617516645603054e+01 1.240207822392099857e+01 1.172198487997964378e+01 2.731194640899705095e-01
1.205475256883819624e+00 1.190708910388949704e+01 1.460061885401698589e+01 1.347369476245352615e+01 3.920734712643548781e-01
9.596977871896170686e-01 9.964993098948747630e+00 1.488421086390815340e+01 1.396579985219260323e+01 4.799623578550548109e-01
1.213118225341914380e+00 1.313694099072783672e+01 1.246414162918468449e+01 1.210487487665797346e+01 3.379036640457125373e-01
1.129020810792343177e+00 1.101013023239061006e+01 1.493480234389965666e+01 1.396432567926589741e+01 2.788741411135431392e-01
1.151040160692345493e+00 1.203694285547562615e+01 1.412753991113197749e+01 1.228899405561248770e+01 2.813951055832698001e-01
1.195068273947640813e+00 1.123553786357091155e+01 1.485039499367292848e+01 1.358526020029814596e+01 3.918583513977634825e-01
1.175038456417679900e+00 1.316788731950623337e+01 1.437280243154310533e+01 1.395682210969564707e+01 3.941974869029571393e-01
1.016392313584479234e+00 1.361546623704805370e+01 1.365211553629406716e+01 1.236847806795619142e+01 3.552440367856172787e-01
9.316528914624472302e-01 1.187516823135680610e+01 1.523071331520810823e+01 1.354495572000729275e+01 3.656506898492113966e-01
9.027907023084822402e-01 1.095540135768616707e+01 1.494533452656004968e+01 1.323819605949828038e+01 4.400830623761853855e-01
1.112844623219502616e+00 1.356156960271338008e+01 1.414944071851851426e+01 1.410326669747798078e+01 4.677227673196246993e-01
1.029384322874773439e+00 1.289586060755715735e+01 1.479685448871836861e+01 1.172770017607641790e+01 3.738534616434285862e-01
1.052182152930890568e+00 1.202564237997449226e+01 1.488278084079924390e+01 1.408944311953840511e+01 2.373146541421644606e-01
1.194991070690464285e+00 1.229465433927104279e+01 1.326169942698991555e+01 1.304700066538674186e+01 4.554155556296518026e-01
1.077807815352670673e+00 1.164291202574061401e+01 1.480233872813209040e+01 1.333350620935041242e+01 5.420720614360045042e-01
1.033701434944786612e+00 1.088597009045094666e+01 1.456959322397855772e+01 1.321991413538506599e+01 3.810614807562149320e-01
1.242244529317015234e+00 1.344327682342733610e+01 1.419818802733728802e+01 1.337400681747958231e+01 5.456121447273243330e-01
1.148136066103430775e+00 1.162055756534951456e+01 1.515450518899428367e+01 1.379076419744133730e+01 3.873088596723408550e-01
8.495891536817290479e-01 1.167159040362735745e+01 1.548307818103601008e+01 1.394108355018293821e+01 3.929797754257845499e-01
1.106928257986995678e+00 1.337511065369986163e+01 1.431567945545335263e+01 1.367844549437101342e+01 6.314125111828349235e-01
1.048991710232355157e+00 1.089396409559599377e+01 1.482386614635826838e+01 1.347279364325470397e+01 2.831797510860858402e-01
1.156595254595023103e+00 1.141678517205479970e+01 1.415539607100603803e+01 1.258154594491355738e+01 4.507520501840460714e-01
1.110833434452610513e+00 1.092930229636793094e+01 1.303749214957129787e+01 1.396536951596715426e+01 4.211050728358802231e-01
1.227479765095185638e+00 9.658419878779806567e+00 1.297569855709979159e+01 1.328763443885689099e+01 6.416811968921221077e-01
9.553689430388652148e-01 1.160542318938089323e+01 1.539476089574859508e+01 1.296797506568722014e+01 5.204360123969163920e-01
1.123386012431148995e+00 1.250395115740159646e+01 1.410060788734517168e+01 1.415629624768562245e+01 4.409311244990449241e-01
1.253453364200089570e+00 1.173186431195496127e+01 1.469995707124467721e+01 1.292270175219517370e+01 3.887662359149039459e-01
1.186309384234871311e+00 1.076991514303959363e+01 1.341487075126785911e+01 1.278474611722625909e+01 4.778518241585506532e-01
9.080022001062869608e-01 1.279987998061855059e+01 1.360002333319270562e+01 1.265186765586792816e+01 2.723239009946459843e-01
1.266113423304221275e+00 1.230769717714146161e+01 1.477792366589076600e+01 1.235860058363407354e+01 2.170159526015580653e-01
1.195089589402201558e+00 1.199917607930056818e+01 1.469781676733387954e+01 1.358317673175083762e+01 5.607223539693967362e-01
8.918952913974846908e-01 1.353858216977803153e+01 1.498801681284821008e+01 1.194412377678908577e+01 4.183708632765286151e-01
1.036433995108427375e+00 1.297715379496212407e+01 1.362557873535461894e+01 1.317281279026956042e+01 3.050818778457901059e-01
1.173318593292092871e+00 1.232391350116757245e+01 1.497940229381514854e+01 1.427428874964624939e+01 4.992357959116510147e-01
1.140060432881827568e+00 1.070246904905488350e+01 1.560633712700907871e+01 1.222825604504178543e+01 4.688161093568477544e-01
1.093199484289209211e+00 1.100039761850007025e+01 1.357045619539773718e+01 1.235961421722813647e+01 3.274752599623951266e-01
1.308851435034932287e+00 1.209978007787489673e+01 1.468735953043325537e+01 1.442126812992711749e+01 3.513561439682591492e-01
1.003745473872085459e+00 1.040559003623014611e+01 1.527202299288431853e+01 1.359986113885182313e+01 3.623536182385952431e-01
1.146987551225037372e+00 1.199325731082233659e+01 1.382357057557301516e+01 1.334957536606322392e+01 5.007828533590716891e-01
1.252513839067550094e+00 1.204071255112418370e+01 1.382904617228895461e+01 1.389712117165051986e+01 5.692115022362956855e-01
1.185870987178901936e+00 1.298298142711886527e+01 1.473683451381393184e+01 1.410761003133175429e+01 4.308723258179332216e-01
1.326515712056250296e+00 1.190226522302287826e+01 1.430770328913033218e+01 1.311711021947657052e+01 2.934229221876879512e-01
9.583637796130265452e-01 1.161514897899336773e+01 1.253922367901070878e+01 1.429022912358733244e+01 3.821055703060868280e-01
8.205996225832626889e-01 1.059546571029621553e+01 1.341837944018001494e+01 1.467753386172861063e+01 5.346705377995664143e-01
9.581130737819028020e-01 1.056087297857744822e+01 1.289628034288843317e+01 1.406643056451421181e+01 6.263452527439270501e-01
1.186760108733876162e+00 1.114524996429832804e+01 1.510009752662733185e+01 1.302908541462167413e+01 3.708340281669874616e-01
1.166686189278975494e+00 1.190584207118882887e+01 1.438459275316968800e+01 1.379891418204228337e+01 5.017580344251900692e-01
1.088244631168241439e+00 1.115448792501931052e+01 1.526899815258897064e+01 1.295523102364164991e+01 3.580602707024636566e-01
